기업,연도,자율의무,업종,총임직원,IT투자,보안투자,투자비율,IT인력,전담내부,전담외주,전담계,인력비율,외주의존,CISO임원,CISO겸직,CISO활동건수,수정공시,publish_no
한화엔진,2022,의무,제조업(10~34),772.0,5718167758.0,130684445.0,2.2854251664296834,25.0,0.0,0.0,0.0,0.0,,X,O,0.0,False,326
남인천방송,2025,의무,정보통신업(58~63),89.0,2923339850.0,255256439.0,8.731671721301922,11.0,2.0,0.0,2.0,18.181818181818183,0.0,O,O,0.0,False,3260
엘지이노텍,2025,의무,제조업(10~34),14159.8,230378643647.0,8774106877.0,3.8085591346931507,540.5,8.2,7.9,16.1,2.9787234042553195,49.06832298136646,O,O,0.0,False,3261
애경산업,2025,의무,제조업(10~34),919.4,8147920757.0,622908112.0,7.644994724142971,67.0,1.0,2.0,3.0,4.477611940298507,66.66666666666666,X,X,0.0,False,3262
팜스코,2025,의무,제조업(10~34),501.1,2294046721.0,79821167.0,3.4794917762269937,11.0,0.0,2.0,2.0,18.181818181818183,100.0,O,O,0.0,False,3263
건양대학교병원,2025,의무,보건업 및 사회복지 서비스업(86~87),1796.0,2607216760.0,146654366.0,5.624939523632089,34.7,1.0,4.9,5.9,17.0028818443804,83.05084745762711,O,X,6.0,False,3264
롯데케미칼,2025,의무,제조업(10~34),4796.3,31359452024.0,2051488088.0,6.541849284961855,72.7,4.0,1.0,5.0,6.87757909215956,20.0,X,X,1.0,False,3265
에스케이이터닉스,2025,의무,"전기, 가스, 증기 및 공기 조절 공급업(35)",90.6,1678994208.0,22203665.0,1.3224384511992313,5.8,0.0,0.3,0.3,5.172413793103448,100.0,O,O,1.0,False,3266
고려제강,2025,의무,제조업(10~34),805.0,2016041804.0,490796835.0,24.34457628935159,8.0,2.0,0.0,2.0,25.0,0.0,X,O,0.0,False,3267
엘지디스플레이,2025,의무,제조업(10~34),26885.2,256976217343.0,11953461932.0,4.651582957984423,673.6,24.2,10.2,34.4,5.10688836104513,29.651162790697672,O,O,1.0,False,3268
하림,2025,의무,제조업(10~34),2420.0,4097966699.0,300594773.0,7.335217562245007,12.7,0.0,0.0,0.0,0.0,,X,O,0.0,False,3269
정보보호공시우수기업(고시성실성및다양한정보보호노력평가를통해공시연도에과학기술정보통신부장관표창을수여받은자)엔에이치엔,2022,의무,정보통신업(58~63),944.5,93327133672.0,7661810037.0,8.209627506538,604.1,31.8,0.3,32.1,5.313689786459196,0.9345794392523363,O,X,1.0,False,327
이엔에프테크놀로지,2025,의무,제조업(10~34),580.9,2294978956.0,182397793.0,7.947689129050123,11.5,0.8,0.1,0.9,7.82608695652174,11.111111111111112,O,O,4.0,False,3270
한솔로지스틱스,2025,의무,운수 및 창고업(49~52),267.0,4039778876.0,163744467.0,4.053302718443147,27.2,0.0,1.2,1.2,4.411764705882353,100.0,O,O,0.0,False,3271
벽산,2025,의무,제조업(10~34),342.5,2027850377.0,84394128.0,4.161753202169314,5.1,0.0,0.1,0.1,1.9607843137254906,100.0,X,O,0.0,False,3272
고려대학교의료원,2025,의무,보건업 및 사회복지 서비스업(86~87),4061.8,13874763696.0,378228413.0,2.726016970718144,66.5,3.2,0.4,3.6,5.413533834586466,11.111111111111112,O,X,4.0,False,3273
고려대학교구로병원,2025,의무,보건업 및 사회복지 서비스업(86~87),3038.1,4447290221.0,109223863.0,2.4559643641929974,14.6,0.0,0.4,0.4,2.7397260273972606,100.0,O,X,4.0,False,3274
고려대학교안산병원,2025,의무,보건업 및 사회복지 서비스업(86~87),2244.3,5829755348.0,111842024.0,1.9184685689832486,14.6,0.0,0.4,0.4,2.7397260273972606,100.0,O,X,4.0,False,3275
금호건설,2025,의무,건설업(41~42),1215.0,4847597201.0,289560020.0,5.973268982420142,14.0,0.5,0.5,1.0,7.142857142857142,50.0,O,O,0.0,False,3276
지엠비코리아,2025,의무,제조업(10~34),746.2,4175018093.0,217734050.0,5.215164225636807,12.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,3277
에이치디씨랩스,2025,의무,건설업(41~42),5668.7,3975683959.0,80700665.0,2.0298561412889207,5.1,0.0,0.0,0.0,0.0,,O,O,0.0,False,3278
삼양식품,2025,의무,제조업(10~34),2227.8,8882063241.0,294688771.0,3.317796361094385,30.4,1.7,0.0,1.7,5.592105263157895,0.0,O,O,0.0,False,3279
경희의료원,2022,의무,보건업 및 사회복지 서비스업(86~87),3129.7,6654147086.0,548332259.0,8.240458948580565,29.7,2.0,0.0,2.0,6.7340067340067336,0.0,X,O,1.0,False,328
에스엘,2025,의무,제조업(10~34),4741.1,34324321021.0,1891084906.0,5.509460492584874,48.0,3.0,1.0,4.0,8.333333333333332,25.0,X,O,1.0,False,3280
정보보호공시우수기업(고시성실성및다양한정보보호노력평가를통해공시연도에과학기술정보통신부장관표창을수여받은자)(주)엘지씨엔에스,2025,의무,정보통신업(58~63),6904.2,428498225628.0,27366969829.0,6.386717188593119,3021.2,104.5,120.6,225.1,7.45068184827221,53.57618836072856,O,O,0.0,False,3282
동방,2025,의무,운수 및 창고업(49~52),848.0,7528878015.0,1196227194.0,15.888518735683089,18.4,0.0,4.0,4.0,21.73913043478261,100.0,X,O,0.0,False,3283
스튜디오드래곤,2025,의무,정보통신업(58~63),175.9,3079801351.0,131171721.0,4.259096806922598,20.7,0.0,1.2,1.2,5.797101449275362,100.0,X,O,0.0,False,3284
에스케이텔링크,2025,의무,정보통신업(58~63),164.0,22448979089.0,1866665107.0,8.315144753797139,83.6,3.0,2.9,5.9,7.0574162679425845,49.15254237288135,O,O,1.0,False,3286
에프앤에프,2025,의무,제조업(10~34),682.1,25651813661.0,859625401.0,3.3511291340266527,111.6,3.8,2.0,5.8,5.197132616487455,34.48275862068966,X,O,0.0,False,3287
위메이드,2025,의무,정보통신업(58~63),583.9,78940128296.0,3188756504.0,4.039462023729164,265.2,15.1,1.0,16.1,6.070889894419307,6.211180124223602,O,O,0.0,False,3288
국보디자인,2025,의무,건설업(41~42),344.0,1117673811.0,22710000.0,2.031898732572164,0.0,0.0,0.0,0.0,,,X,O,0.0,False,3289
토스페이먼츠,2025,자율,금융 및 보험업(64~66),373.0,35160559377.0,3593611950.0,10.220576730501998,189.0,12.0,1.0,13.0,6.878306878306878,7.6923076923076925,O,O,0.0,False,3290
피씨디렉트,2025,의무,도매 및 소매업(45~47),97.5,309250574.0,9166352.0,2.9640533504717115,2.0,0.0,0.0,0.0,0.0,,O,O,1.0,False,3292
코스모신소재,2025,의무,제조업(10~34),468.0,1339351024.0,106953022.0,7.985436236169257,4.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,3293
한미반도체,2025,의무,제조업(10~34),673.6,2096975836.0,569016495.0,27.135100234888927,10.0,3.0,0.0,3.0,30.0,0.0,O,O,0.0,False,3294
자이에스앤디,2025,의무,건설업(41~42),2161.4,10896514762.0,515967783.0,4.7351634377568335,23.3,0.0,0.0,0.0,0.0,,O,O,0.0,False,3295
누리랩,2025,자율,정보통신업(58~63),31.3,1148865476.0,391391206.0,34.0676270787338,18.5,5.7,0.0,5.7,30.810810810810814,0.0,X,X,0.0,False,3296
제이더블유중외제약,2025,의무,도매 및 소매업(45~47),1136.8,9843399246.0,979509653.0,9.950928825710664,25.9,0.0,3.1,3.1,11.969111969111971,100.0,X,O,0.0,False,3297
효성,2025,의무,금융 및 보험업(64~66),641.0,2625723429.0,306925112.0,11.68916377902343,10.3,0.4,0.5,0.9,8.737864077669903,55.55555555555556,X,X,0.0,False,3298
남해화학,2025,의무,제조업(10~34),522.6,3163204353.0,39406400.0,1.2457747145746925,16.7,0.0,4.5,4.5,26.94610778443114,100.0,O,X,0.0,False,3299
깨끗한나라,2025,의무,제조업(10~34),621.9,6228143227.0,496981691.0,7.979612428396068,20.7,3.0,0.1,3.1,14.975845410628018,3.225806451612903,X,O,0.0,False,3301
(학)가톨릭학원가톨릭대학교성빈센트병원,2025,의무,보건업 및 사회복지 서비스업(86~87),2357.8,1739810676.0,147211816.0,8.461369850796341,52.2,1.0,0.0,1.0,1.9157088122605364,0.0,O,O,5.0,False,3302
디비아이엔씨(DBInc.),2025,의무,정보통신업(58~63),604.6,4239429806.0,723686929.0,17.070383568464255,23.0,4.1,0.2,4.3,18.695652173913043,4.651162790697675,O,O,0.0,False,3303
두올,2025,의무,제조업(10~34),643.8,720479329.0,92641249.0,12.858279935467795,4.3,0.0,0.0,0.0,0.0,,X,X,0.0,False,3304
쿠팡,2025,의무,도매 및 소매업(45~47),11302.8,1917113040619.0,88979772643.0,4.641341994850241,3076.9,162.7,48.9,211.6,6.877051577886833,23.109640831758032,O,X,1.0,True,3305
스푼랩스,2025,자율,정보통신업(58~63),121.8,8772125321.0,648981428.0,7.398223397998807,49.9,3.0,0.0,3.0,6.012024048096193,0.0,X,O,11.0,False,3306
(학)성균관대학삼성창원병원,2025,의무,교육 서비스업(85),2032.5,7963319222.0,1069628645.0,13.43194483582891,23.0,2.0,0.0,2.0,8.695652173913043,0.0,X,O,4.0,False,3307
아세아제지,2025,의무,제조업(10~34),285.8,728355753.0,50007668.0,6.865830027980846,6.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,3308
원주세브란스기독병원,2025,의무,보건업 및 사회복지 서비스업(86~87),2173.9,4867904234.0,424782894.0,8.726196604959751,25.7,1.0,0.0,1.0,3.8910505836575875,0.0,O,O,1.0,False,3309
녹십자,2025,의무,제조업(10~34),2316.4,20975927362.0,1796891022.0,8.566443766654382,53.4,3.0,0.0,3.0,5.617977528089887,0.0,O,O,0.0,False,3310
서한,2025,의무,건설업(41~42),415.5,885019862.0,37144527.0,4.197027501287875,5.0,0.0,1.0,1.0,20.0,100.0,O,X,0.0,False,3311
케이지모빌리티,2025,의무,제조업(10~34),4176.5,19684791384.0,825810393.0,4.195169645898443,54.9,1.0,0.8,1.8,3.278688524590164,44.44444444444445,X,O,0.0,False,3313
제일약품,2025,의무,도매 및 소매업(45~47),1003.2,1210526414.0,207298374.0,17.124646897626473,6.8,0.0,1.5,1.5,22.058823529411764,100.0,X,X,0.0,False,3314
삼성물산,2025,의무,건설업(41~42),10485.3,191654933605.0,14622863453.0,7.629787127284529,744.6,22.5,14.1,36.6,4.915390813859791,38.52459016393443,O,X,0.0,False,3316
사조오양,2025,의무,제조업(10~34),896.8,1221912074.0,64487334.0,5.277575643302793,3.4,0.0,0.2,0.2,5.882352941176471,100.0,O,O,2.0,False,3317
지니언스,2025,자율,정보통신업(58~63),193.3,6984854009.0,920141560.0,13.17338284829426,72.7,9.0,0.0,9.0,12.379642365887207,0.0,O,O,0.0,False,3319
데이콤크로싱,2025,의무,정보통신업(58~63),16.0,18587272408.0,116308858.0,0.6257446248538351,7.0,0.0,0.2,0.2,2.857142857142857,100.0,O,O,0.0,False,3320
동성케미컬,2025,의무,제조업(10~34),620.7,2764866193.0,245441114.0,8.877142576425578,15.6,1.0,1.1,2.1,13.461538461538463,52.38095238095239,X,X,0.0,False,3321
케이티아이에스,2025,의무,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",8154.4,18094716138.0,1071130939.0,5.919578571064512,55.2,3.5,0.0,3.5,6.340579710144927,0.0,O,O,0.0,False,3322
대우건설,2025,의무,건설업(41~42),5908.4,23357792441.0,1839593420.0,7.87571610051195,73.7,6.9,1.0,7.9,10.719131614654003,12.658227848101264,X,O,0.0,False,3323
이노피아테크,2025,의무,제조업(10~34),55.0,81918625.0,69471600.0,84.80562265296811,1.0,1.0,0.0,1.0,100.0,0.0,O,O,3.0,False,3324
인카금융서비스,2025,의무,금융 및 보험업(64~66),366.5,4669389233.0,230430983.0,4.934927706850263,22.4,1.0,0.0,1.0,4.464285714285714,0.0,X,O,0.0,False,3325
카카오헬스케어,2025,자율,정보통신업(58~63),208.5,19241948955.0,970774557.0,5.045094752461368,137.4,4.7,0.9,5.6,4.075691411935953,16.071428571428573,X,X,4.0,False,3326
효성ITX,2025,의무,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",8455.9,9268169838.0,823896326.0,8.889525552520414,46.5,5.0,0.0,5.0,10.75268817204301,0.0,O,O,0.0,False,3327
국도화학,2025,의무,제조업(10~34),827.8,7684055107.0,993784709.0,12.933076287996487,15.8,2.0,1.0,3.0,18.987341772151897,33.33333333333333,O,O,0.0,False,3328
아모레퍼시픽,2025,의무,제조업(10~34),4711.6,132465474041.0,7820429300.0,5.903749151706854,647.1,13.7,22.8,36.5,5.640550146808839,62.465753424657535,O,O,2.0,False,3330
태웅로직스,2025,의무,운수 및 창고업(49~52),364.7,1418032077.0,135285371.0,9.540360418800315,10.0,0.0,0.0,0.0,0.0,,O,O,1.0,False,3331
에어부산,2025,의무,운수 및 창고업(49~52),1263.8,17154898136.0,1119823959.0,6.527721412988284,36.4,4.5,1.6,6.1,16.758241758241756,26.229508196721312,X,O,0.0,False,3332
인제대학교부산백병원,2025,의무,보건업 및 사회복지 서비스업(86~87),2304.0,4500772281.0,915036735.0,20.33066055936279,8.7,1.0,0.0,1.0,11.49425287356322,0.0,O,O,2.0,False,3333
에이치에스화성,2025,의무,건설업(41~42),430.1,1117692298.0,91574337.0,8.193161674627556,3.0,0.0,0.0,0.0,0.0,,O,O,0.0,False,3334
디와이덕양,2025,의무,제조업(10~34),879.3,2533228045.0,100738894.0,3.976700565858452,10.0,0.0,0.0,0.0,0.0,,X,X,0.0,False,3335
효성중공업,2025,의무,제조업(10~34),3989.0,38261158882.0,1913840176.0,5.002044454279109,104.7,5.3,2.6,7.9,7.545367717287488,32.91139240506329,X,X,0.0,False,3336
에코플라스틱,2025,의무,제조업(10~34),606.3,3281913674.0,106111809.0,3.2332297415571816,2.4,0.0,0.0,0.0,0.0,,O,O,1.0,False,3337
대한전선,2025,의무,제조업(10~34),1085.4,3688288979.0,312273087.0,8.466611178733238,17.9,0.0,2.1,2.1,11.731843575418996,100.0,O,O,0.0,False,3338
원익아이피에스,2025,의무,제조업(10~34),1578.5,8766566749.0,1327513640.0,15.142913731323942,14.7,3.0,0.0,3.0,20.408163265306122,0.0,O,O,0.0,False,3339
한국종합기술,2025,의무,"전문, 과학 및 기술 서비스업(70~73)",1793.8,4924064529.0,575819960.0,11.69399703453805,7.2,2.5,0.0,2.5,34.72222222222222,0.0,O,O,0.0,False,3341
원광대학교병원,2025,의무,보건업 및 사회복지 서비스업(86~87),2240.8,23164548985.0,327370754.0,1.4132403536627718,22.5,2.0,0.0,2.0,8.88888888888889,0.0,O,O,2.0,False,3342
동아에스티,2025,의무,제조업(10~34),1659.7,13023586090.0,953215375.0,7.319146726660137,45.9,1.0,6.0,7.0,15.250544662309368,85.71428571428571,O,O,2.0,False,3343
엘지생활건강,2025,의무,제조업(10~34),4568.3,58895413947.0,4780075080.0,8.116209327099035,223.9,6.9,10.5,17.4,7.771326485037963,60.344827586206904,O,O,0.0,False,3344
한샘,2025,의무,도매 및 소매업(45~47),2114.1,33937135342.0,1605118410.0,4.729681494399834,173.8,4.0,1.4,5.4,3.1070195627157653,25.925925925925924,X,O,0.0,False,3345
현대디에프,2025,자율,도매 및 소매업(45~47),395.4,10663678764.0,633437688.0,5.940142253144865,45.7,2.2,1.0,3.2,7.00218818380744,31.25,O,O,4.0,False,3347
골프존,2025,의무,정보통신업(58~63),548.8,41466274678.0,3013025600.0,7.266207594960456,526.3,8.9,53.0,61.9,11.761352840585218,85.62197092084006,O,O,1.0,False,3348
토비스,2025,의무,제조업(10~34),469.9,1718325770.0,79365094.0,4.618745489686743,4.0,0.0,0.0,0.0,0.0,,X,O,0.0,False,3349
진성티이씨,2025,자율,제조업(10~34),225.5,1576915748.0,316530161.0,20.07273764634888,7.9,1.0,0.8,1.8,22.78481012658228,44.44444444444445,O,O,0.0,False,3350
사조동아원,2025,의무,제조업(10~34),381.5,909371434.0,46741329.0,5.139960114471773,6.5,0.0,0.3,0.3,4.615384615384615,100.0,O,O,2.0,False,3351
에스씨케이컴퍼니,2025,의무,숙박 및 음식점업(55~56),21820.1,69188874507.0,4145794758.0,5.991996238615734,353.9,5.3,12.6,17.9,5.057925967787511,70.39106145251397,O,O,0.0,False,3353
티에이치엔,2025,의무,제조업(10~34),645.3,2422729582.0,92846716.0,3.8323185835438403,7.2,0.0,0.0,0.0,0.0,,X,X,0.0,False,3356
화승코퍼레이션,2025,의무,제조업(10~34),693.5,3848743315.0,324296619.0,8.426039162863736,8.3,0.0,0.0,0.0,0.0,,O,O,0.0,False,3357
에이피알,2025,의무,제조업(10~34),514.4,5708091086.0,483168127.0,8.464618376273753,34.4,2.3,0.0,2.3,6.686046511627906,0.0,O,O,0.0,False,3359
지에스리테일,2025,의무,도매 및 소매업(45~47),7457.6,188786963726.0,7829244017.0,4.14713169939167,499.4,14.2,6.0,20.2,4.044853824589508,29.7029702970297,X,X,2.0,False,3360
카카오모빌리티,2025,의무,정보통신업(58~63),924.7,81991217664.0,3994725488.0,4.87213826286906,370.2,13.9,2.0,15.9,4.294975688816856,12.578616352201259,O,O,0.0,True,3362
SK이노베이션,2025,의무,"전문, 과학 및 기술 서비스업(70~73)",1713.1,46587567998.0,3400445988.0,7.299041641637058,147.0,3.7,12.9,16.5,11.224489795918368,78.18181818181819,O,O,0.0,False,3363
SK에너지,2025,자율,제조업(10~34),2499.6,68174371705.0,4484757281.0,6.578362467946413,253.0,5.5,14.1,19.6,7.747035573122531,71.93877551020408,O,X,0.0,False,3364
에스케이지오센트릭,2025,자율,제조업(10~34),1328.3,26928335689.0,1860466833.0,6.908955883820124,113.0,2.9,5.7,8.6,7.610619469026549,66.27906976744187,O,X,0.0,False,3365
디엘이앤씨,2025,의무,건설업(41~42),5721.4,61238489727.0,2806186224.0,4.582389664588274,232.1,6.7,4.9,11.6,4.997845756139594,42.24137931034483,O,X,0.0,False,3366
SK엔무브,2025,자율,제조업(10~34),342.2,6805185164.0,537848888.0,7.90351584913906,28.5,0.6,1.9,2.5,8.771929824561402,76.0,X,O,0.0,False,3367
SK인천석유화학,2025,자율,제조업(10~34),624.9,8814960886.0,940292492.0,10.667006968724966,37.4,1.8,2.7,4.5,12.032085561497327,60.00000000000001,O,X,0.0,False,3368
에스피삼화,2025,의무,제조업(10~34),911.7,4380803814.0,674633605.0,15.399767568774308,20.4,0.0,1.0,1.0,4.901960784313726,100.0,X,O,0.0,False,3369
에스케이아이이테크놀로지,2025,자율,제조업(10~34),348.8,9703815333.0,1170330714.0,12.060521288157949,51.7,3.8,3.8,7.6,14.700193423597677,50.0,O,O,0.0,False,3370
한국쉘석유,2025,의무,제조업(10~34),118.9,1081452859.0,536658548.0,49.62385031708534,3.0,0.0,1.0,1.0,33.33333333333333,100.0,X,O,6.0,False,3371
에스케이어스온,2025,자율,광업(05~08),93.6,5161806167.0,290733165.0,5.6323921432518995,5.2,0.1,0.7,0.8,15.384615384615385,87.49999999999999,X,O,0.0,False,3372
아주스틸,2025,의무,제조업(10~34),892.0,826392590.0,421322004.0,50.98327466852044,11.5,0.0,0.0,0.0,0.0,,O,O,1.0,False,3373
와이지-원,2025,의무,제조업(10~34),1541.7,3052294172.0,264991773.0,8.681724567405164,9.9,0.0,0.0,0.0,0.0,,O,X,4.0,False,3374
한익스프레스,2025,의무,운수 및 창고업(49~52),444.0,4684198083.0,1029244014.0,21.97268338705308,49.7,4.6,0.0,4.6,9.255533199195169,0.0,X,O,0.0,False,3375
코오롱글로벌,2025,의무,건설업(41~42),2119.0,9110078266.0,835761194.0,9.174028692148232,36.0,1.0,1.7,2.7,7.500000000000001,62.962962962962955,O,O,0.0,False,3376
이수화학,2025,의무,제조업(10~34),307.3,3256837853.0,187909100.0,5.76967931722206,9.4,0.0,0.9,0.9,9.574468085106384,100.0,O,O,0.0,False,3377
정보보호공시우수기업(고시성실성및다양한정보보호노력평가를통해공시연도에과학기술정보통신부장관표창을수여받은자)SK,2025,의무,금융 및 보험업(64~66),4433.2,224166468114.0,19489712653.0,8.69430330815066,892.6,24.5,39.6,64.1,7.181268205243109,61.77847113884556,O,X,0.0,False,3378
에이피시스템,2025,의무,제조업(10~34),547.5,2245932949.0,201161045.0,8.95668079002834,11.3,0.0,0.0,0.0,0.0,,X,X,1.0,False,3379
한국무브넥스,2025,의무,제조업(10~34),495.1,1856628727.0,378466363.0,20.384601266594533,14.6,1.0,3.5,4.5,30.82191780821918,77.77777777777779,O,O,6.0,False,3380
케이티알파,2025,의무,도매 및 소매업(45~47),630.4,26404802946.0,2323215487.0,8.798457961421516,142.0,8.0,3.9,11.9,8.380281690140844,32.773109243697476,X,O,0.0,False,3381
한국항공우주산업,2025,의무,제조업(10~34),5259.6,66168281030.0,6007766332.0,9.079526078781074,167.4,22.5,5.0,27.5,16.42771804062127,18.181818181818183,O,O,6.0,False,3382
교촌에프앤비,2025,의무,도매 및 소매업(45~47),356.2,4748683430.0,999874232.0,21.05581992859861,16.7,2.1,0.2,2.3,13.77245508982036,8.695652173913045,O,O,1.0,False,3383
케이씨씨글라스,2025,의무,제조업(10~34),1909.4,19033409333.0,1147588669.0,6.029338459139416,35.3,2.0,0.0,2.0,5.6657223796034,0.0,X,X,4.0,False,3384
한솔테크닉스,2025,의무,제조업(10~34),571.0,3426994405.0,291440013.0,8.504245369493097,9.2,0.0,1.0,1.0,10.869565217391305,100.0,O,O,0.0,False,3385
멀티캠퍼스,2025,의무,교육 서비스업(85),907.4,32009849612.0,1029377762.0,3.215815676978695,169.8,2.0,1.4,3.4,2.002355712603062,41.17647058823529,O,O,0.0,False,3388
세아특수강,2025,의무,제조업(10~34),419.7,2259501421.0,2477896.0,0.10966560927867634,7.8,0.0,0.7,0.7,8.974358974358974,100.0,O,O,0.0,False,3389
디씨케이원,2025,자율,정보통신업(58~63),12.9,3871211736.0,639690037.0,16.52428440044386,8.9,1.7,0.0,1.7,19.101123595505616,0.0,O,X,0.0,False,3390
드림텍,2025,의무,제조업(10~34),460.8,2360243653.0,38890740.0,1.6477425943108766,11.0,0.0,0.0,0.0,0.0,,X,X,0.0,False,3391
씨제이이엔엠,2025,의무,정보통신업(58~63),2932.4,117157432290.0,5661679095.0,4.832539416693288,391.8,10.0,7.5,17.5,4.466564573762123,42.857142857142854,O,O,0.0,True,3392
비바리퍼블리카,2025,자율,금융 및 보험업(64~66),1056.0,148702516427.0,15980476607.0,10.746608054104467,490.1,38.0,10.4,48.4,9.875535604978575,21.487603305785125,O,X,3.0,False,3393
