publish_no,no,공시연도,자율의무,기업명,업종,게시일,수정공시일
1229,126,2021,자율,한미헬스케어(주),도매 및 소매업(45~47),2021-06-15,
1162,125,2021,자율,엔에이치엔 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2021-06-02,
1230,124,2021,자율,씨제이올리브영㈜ 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),도매 및 소매업(45~47),2021-06-01,
1207,123,2021,자율,(주)CJ ENM 커머스 부문 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),도매 및 소매업(45~47),2021-05-27,
1209,122,2021,자율,(주)에스알 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),운수 및 창고업(49~52),2021-05-26,
1186,121,2021,자율,(주)카사코리아,도매 및 소매업(45~47),2021-05-25,
1171,120,2021,자율,(주)스트리미 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2021-05-23,
1159,119,2021,자율,(주)케이티 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2021-05-20,
1150,118,2021,자율,(주)커리어넷 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2021-05-19,
1176,117,2021,자율,LG유플러스 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2021-05-17,
1211,116,2021,자율,(주)우리은행 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),금융 및 보험업(64~66),2021-04-29,
1237,115,2021,자율,롯데렌탈㈜ 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2021-04-28,
1192,114,2021,자율,테크빌교육(주) 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2021-04-27,
1216,113,2021,자율,토스뱅크㈜,금융 및 보험업(64~66),2021-04-27,
1205,112,2021,자율,(주)백패커 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),도매 및 소매업(45~47),2021-04-22,
1219,111,2021,자율,(주)에스에스지닷컴 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),도매 및 소매업(45~47),2021-04-19,
1215,110,2021,자율,삼성서울병원 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),보건업 및 사회복지 서비스업(86~87),2021-04-05,
1214,109,2021,자율,(주)위메프 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2021-03-28,
1203,108,2021,자율,한국중부발전 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),"전기, 가스, 증기 및 공기 조절 공급업(35)",2021-01-18,
1273,107,2020,자율,씨큐하이,정보통신업(58~63),2020-11-04,
1274,106,2020,자율,에이치아이엔티,정보통신업(58~63),2020-11-04,
1267,105,2020,자율,코어닥스,정보통신업(58~63),2020-10-31,
1266,104,2020,자율,에프원시큐리티,정보통신업(58~63),2020-10-31,
1265,103,2020,자율,케이에스아이,정보통신업(58~63),2020-10-31,
1257,102,2020,자율,숙명여자대학교,교육 서비스업(85),2020-10-31,
1255,101,2020,자율,경희대학교 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),교육 서비스업(85),2020-10-31,
1254,100,2020,자율,삼지티엔씨,도매 및 소매업(45~47),2020-10-27,
1253,99,2020,자율,케이쓰리아이,정보통신업(58~63),2020-10-27,
1252,98,2020,자율,웹투어,"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2020-10-27,
1251,97,2020,자율,피플인비즈,정보통신업(58~63),2020-10-27,
1250,96,2020,자율,디지털플러스시스템,정보통신업(58~63),2020-10-27,
1249,95,2020,자율,퀴즈톡,정보통신업(58~63),2020-10-27,
1247,94,2020,자율,한국신용데이터,정보통신업(58~63),2020-10-27,
1246,93,2020,자율,메인정보시스템,정보통신업(58~63),2020-10-27,
1244,92,2020,자율,넥스트소프트,정보통신업(58~63),2020-10-27,
1240,91,2020,자율,팍스넷 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2020-10-27,
1173,90,2020,자율,그린카 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2020-10-24,
1130,89,2020,자율,포뎁스,정보통신업(58~63),2020-10-24,
1133,88,2020,자율,씨디네트웍스 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2020-10-24,
1182,87,2020,자율,주식회사 폴라리스오피스,정보통신업(58~63),2020-10-18,
1200,86,2020,자율,경상국립대학교병원 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),보건업 및 사회복지 서비스업(86~87),2020-10-04,
1197,85,2020,자율,건국대학교병원 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),보건업 및 사회복지 서비스업(86~87),2020-08-08,
1178,84,2020,자율,정보보호 공시 우수 기업 (고시 성실성 및 다양한 정보보호 노력 평가를 통해 공시연도에 과학기술정보통신부 장관 표창을 수여 받은 자) 에스케이브로드밴드주식회사 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2020-06-30,
1146,83,2020,자율,(주) 비바리퍼블리카 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),금융 및 보험업(64~66),2020-06-30,
1152,82,2020,자율,주식회사 후후앤컴퍼니 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2020-06-30,
1188,81,2020,자율,메가스터디교육(주) 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),교육 서비스업(85),2020-06-29,
1167,80,2020,자율,주식회사 에듀윌 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),교육 서비스업(85),2020-06-29,
1194,79,2020,자율,(주)에이스솔루션,정보통신업(58~63),2020-06-29,
1137,78,2020,자율,(주)크래프톤 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2020-06-28,
1141,77,2020,자율,(주)크래프톤 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2020-06-28,
1164,76,2020,자율,에스케이텔레콤(주) 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2020-06-21,
1155,75,2020,자율,충북대학교병원 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),보건업 및 사회복지 서비스업(86~87),2020-06-19,
1161,74,2020,자율,엔에이치엔 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2020-06-02,
1206,73,2020,자율,(주)CJ ENM 커머스 부문 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),도매 및 소매업(45~47),2020-05-27,
1208,72,2020,자율,(주)에스알 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),운수 및 창고업(49~52),2020-05-26,
1185,71,2020,자율,(주)카사코리아,도매 및 소매업(45~47),2020-05-25,
1170,70,2020,자율,정보보호 공시 우수 기업 (고시 성실성 및 다양한 정보보호 노력 평가를 통해 공시연도에 과학기술정보통신부 장관 표창을 수여 받은 자) (주)스트리미 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2020-05-23,
1158,69,2020,자율,(주)케이티 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2020-05-20,
1149,68,2020,자율,(주)커리어넷 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2020-05-19,
1175,67,2020,자율,LG유플러스 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2020-05-17,
1210,66,2020,자율,(주)우리은행 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),금융 및 보험업(64~66),2020-04-29,
1191,65,2020,자율,테크빌교육(주) 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2020-04-27,
1204,64,2020,자율,(주)백패커,도매 및 소매업(45~47),2020-04-22,
1202,63,2020,자율,한국중부발전,"전기, 가스, 증기 및 공기 조절 공급업(35)",2020-01-18,
1245,62,2019,자율,메인정보시스템,정보통신업(58~63),2019-10-27,
1243,61,2019,자율,넥스트소프트,정보통신업(58~63),2019-10-27,
1242,60,2019,자율,부산은행,금융 및 보험업(64~66),2019-10-27,
1241,59,2019,자율,한국동서발전,"전기, 가스, 증기 및 공기 조절 공급업(35)",2019-10-27,
1239,58,2019,자율,팍스넷 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2019-10-27,
1144,57,2019,자율,부산디지털대학교 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),교육 서비스업(85),2019-10-24,
1172,56,2019,자율,그린카 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),"사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2019-10-24,
1180,55,2019,자율,토파스여행정보 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2019-10-24,
1129,54,2019,자율,포뎁스,정보통신업(58~63),2019-10-24,
1132,53,2019,자율,씨디네트웍스 정보보호 투자 우수기업 (정보보호 관리체계 인증 또는 정보보호 준비도 평가 AA 등급 이상을 받은 자 중 정보보호 공시를 이행한 자),정보통신업(58~63),2019-10-24,
